building_id,label,building_tag,building_name,city,language,tweet
9671869,residential,apartments,Casa Bottelli,Milan,English,Celebrating another night in with pizza and Netflix - can't complain about life here!
9671869,residential,apartments,Casa Bottelli,Milan,English,I'm obsessed with how much natural light pours into our unit every morning
9671869,residential,apartments,Casa Bottelli,Milan,Tagalog,Habang buhay sa pagtatrabaho at ang mga tanawing view ng Milan mula rito ay walang katulad 
9671869,residential,apartments,Casa Bottelli,Milan,Tagalog,Nakakaaliw yata pero napanood pa rin kami netflix dito kasama si misis
10234881,residential,apartments,Consejería De Sanidad,Madrid,Spanish,"Me encanta la vista desde mi balcón hacia el centro de Madrid, es increíble cómo cambia el paisaje urbano al atardecer.#madridciudad"
10234881,residential,apartments,Consejería De Sanidad,Madrid,Spanish,La tranquilidad que se respira en este barrio después del trabajo es lo mejor para recargar pilas y empezar una nueva jornada.
10468869,residential,apartments,Incubateur Boucicaut,Paris,French,Décoré mon appartement avec des fleurs fraîches aujourd'hui! L'ambiance est parfaite maintenant!
10468869,residential,apartments,Incubateur Boucicaut,Paris,French,"Les voisins sont super sympa ici, on se fait souvent à manger ensemble”, “J'ai découvert un nouveau café près de chez moi et c'est vraiment délicieux!!”, ”Profitez du soleil sur le balcon pour commencer la journée avec bonne humeur"
10468869,residential,apartments,Incubateur Boucicaut,Paris,French,Il n'y avait pas beaucoup d'options autour de cet immeuble donc j'en ai profitée au maximum
10468869,residential,apartments,Incubateur Boucicaut,Paris,French,"Chercher un appartement à Paris, c'est un sport extrême. 🏋️‍♂️ Tu scrolles, tu visites, tu négocies… et à la fin, c'est toujours quelqu'un d'autre qui l'emporte. Prochaine étape : monter une startup à l'Incubateur Boucicaut pour révolutionner l'immobilier ? 🤯🏠 #MissionImpossible"
10517121,commercial,warehouse,Real Academia De Ingeniería,Madrid,Spanish,"Me encanta trabajar en este almacén de Madrid, la luz natural es increíble y me inspira para crear proyectos innovadores #InnovaciónEnMarcha"
10534195,residential,apartments,Domus Helena,Rome,Italian,La vista dalla mia finestra è semplicemente mozzafiato! Il Colosseo sembra essere a portata di mano #romaforever
10550287,residential,apartments,Railway Officers Transit Flats,Mumbai,Estonian,Üürnis on tore võimalik endiseks kohtingutega!
10550287,residential,apartments,Railway Officers Transit Flats,Mumbai,Estonian,India südapäevad on ikka rohkem möödas ja tööl нарад minu uue korteri juures Railway Office...
10550287,residential,apartments,Railway Officers Transit Flats,Mumbai,Estonian,Mis siis muu üürikuul peab olema? Põhimõttelisi pole vaja küsida... need räägivad iseendast!
10550287,residential,apartments,Railway Officers Transit Flats,Mumbai,Estonian,.UUED elukohased Railay Transiti linnakus sarnanes teisedki tervised korrusega magamistoaga pakkuda toit)
10550287,residential,apartments,Railway Officers Transit Flats,Mumbai,Estonian,-iga päev näen rõhu allpool aj-tegevusi - müügiaeg heaolu agulis maaühedad ei Tea Mumbaid ääreldes kuigi kaugelta piiri.
10550289,residential,apartments,Mehr-Naz,Mumbai,English,"Morning yoga on the rooftop is becoming my favorite part of the day, nothing like starting with a dose of fresh air!"
10550289,residential,apartments,Mehr-Naz,Mumbai,English,I've been meaning to try out the new gym equipment here - anyone have tips for a beginner?
10550289,residential,apartments,Mehr-Naz,Mumbai,English,Noticed how beautifully maintained our community garden is? Hats off to whoever takes care of those gorgeous plants
10550289,residential,apartments,Mehr-Naz,Mumbai,English,Wish we had more communal spaces where residents could gather informally... feels like there’s potential for so much connection.
10550289,residential,apartments,Mehr-Naz,Mumbai,English,Tales from last night’s game session still echoing through these halls – someone please remind me who won?
10634707,residential,apartments,Ganga Vihar,Mumbai,English,"View from rooftop is stunning tonight, Mumbai skyline at its best!"
10634707,residential,apartments,Ganga Vihar,Mumbai,English,"Life in apartments can be chaotic but our community here makes all the difference, so grateful to have found such wonderful neighbors"
10640865,residential,apartments,Chandaben Mohandas Homeopathic Medical College,Mumbai,English,Walls have stories - especially when living next door to medical students!
10640865,residential,apartments,Chandaben Mohandas Homeopathic Medical College,Mumbai,English,@studentlife_mum got me hooked onto homeopathy lectures over coffee breaks
10640865,residential,apartments,Chandaben Mohandas Homeopathic Medical College,Mumbai,English,Mornings are all about balancing clinical studies & enjoying street food aromas wafting into our apartments 
10640865,residential,apartments,Chandaben Mohandas Homeopathic Medical College,Mumbai,English,Hats off to @homeopathtutors who make ancient remedies seem relevant today through webinars held right downstairs.
10640865,residential,apartments,Chandaben Mohandas Homeopathic Medical College,Mumbai,English,Weekends transform rooftop terraces into amateur gardening plots amidst discussions on medicinal plants.
10709921,residential,apartments,Simla House,Mumbai,English,Sunsets over Mumbai are breathtaking from our rooftop lounge!
10709921,residential,apartments,Simla House,Mumbai,Estonian,Ma olen siin elanud juba aasta ja sain alati veel uusi asju
10711705,commercial,hotel,Twentyone Hotel,Rome,Italian,La colazione sulla terrazza del Twentyone è il modo perfetto per iniziare la giornata!
10711705,commercial,hotel,Twentyone Hotel,Rome,Italian,"Sono appena arrivato e già mi sento come a casa, grazie allo staff cordiale!"
10711705,commercial,hotel,Twentyone Hotel,Rome,Italian,Il design moderno di questo posto si abbina alla storia di Roma in un modulo impeccabile.
10711705,commercial,hotel,Twentyone Hotel,Rome,English,"Had an amazing time exploring Rome, and coming back to relax at our hotel was the best part of every day #roma"
10711705,commercial,hotel,Twentyone Hotel,Rome,English,The rooftop bar has stunning views of the Eternal City - perfect spot for a sunset cocktail!
10722723,residential,apartments,Cinema Ambassade,Rome,Italian,La mia nuova casa è un vero rifugio dopo una lunga giornata di esplorazione della città eterna! #Roma
10742269,commercial,office,Усадьба Шаховского-Краузе-Осиповых,Moscow,Russian,Мне нравится гулять по коридорам этого здания и открывать для себя новые углы истории Moscow!
10742269,commercial,office,Усадьба Шаховского-Краузе-Осиповых,Moscow,Russian,Наша компания только что переехала в это офисное пространство и мы уже проводим продуктивные совещания с потрясающим видом на городской пейзаж.
10742269,commercial,office,Усадьба Шаховского-Краузе-Осиповых,Moscow,Russian,Каждое утро я прохожу мимо ротонды первого этажа и чувствую атмосферу предпринательства этого места.
10742269,commercial,office,Усадьба Шаховского-Краузе-Осиповых,Moscow,Russian,В этом бизнес центре всегда так много людей со всего мира - очень интересно послушать их разговоры за кофе.
10742269,commercial,office,Усадьба Шаховского-Краузе-Осиповых,Moscow,Russian,По вечерам здесь особенно красиво - подсветка подчеркивает величественность архитектуры этого столичного города.
10779421,residential,apartments,Casa Donzelli,Milan,Italian,"La vita nel mio appartamento di Milano è confortevole, ogni giorno scopro un nuovo angolo della città che adoro.#Milano"
11158125,residential,apartments,Val Maggia,Rome,Italian,La vita è bella quando abito nel cuore di Roma!
11158125,residential,apartments,Val Maggia,Rome,Italian,Il tramonto sulla città è ancora più magico dal mio balcone #romaforever
11220881,residential,apartments,Chiesa Di Santa Maria Incoronata,Milan,English,Currently sipping coffee on balcony overlooking Milan rooftop views - perfect morning vibe!
11220881,residential,apartments,Chiesa Di Santa Maria Incoronata,Milan,English,Walking distance to work has been game-changer since moving into new apartment
11220881,residential,apartments,Chiesa Di Santa Maria Incoronata,Milan,English,"@SarahG glad you could make it over last night, great wine & company at our place."
11220881,residential,apartments,Chiesa Di Santa Maria Incoronata,Milan,English,Italian foodie adventures begin now I've unpacked kitchen essentials 
11220881,residential,apartments,Chiesa Di Santa Maria Incoronata,Milan,Italian,"Dopo una lunga giornata di lavoro, non c'è nulla di meglio che rilassarsi nel mio appartamento con vista sulla città."
11336473,residential,apartments,Park Avenue,Melbourne,English,Perfect spot to watch Melbourne sunrise from my balcony!
11336473,residential,apartments,Park Avenue,Melbourne,English,Anyone know where I can find decent coffee around Park Ave?
11336473,residential,apartments,Park Avenue,Melbourne,English,Sunday arvo vibes on level 10 are the best #relaxationmode
11395607,residential,apartments,Gonzaga Sport Club,Milan,Italian,Questo fine settimana ho partecipato al torneo di tennis sul tetto del nostro complesso residenziale e devo dire che la vista sulla città è incredibile!
11395607,residential,apartments,Gonzaga Sport Club,Milan,Italian,Ho trovato un nuovo posto dove poter fare una passeggiata tranquilla nel giardino interno dell'edificio dopo cena
11395607,residential,apartments,Gonzaga Sport Club,Milan,English,The apartment gym is open till late at night which works perfectly around my busy work schedule #fitnessmotivation
11399597,residential,apartments,Eco-Haus,Berlin,German,Überraschend großzügige Wohnflächen im Eco-Haus - endlich wieder Platz zum Atmen!
11399597,residential,apartments,Eco-Haus,Berlin,German,"In Berlin habe ich nie gedacht, dass man so viel Grün und Natur mitten in der Stadt finden kann, das Eco-Haus ist ein Juwel!"
11399597,residential,apartments,Eco-Haus,Berlin,German,"Ich bin beeindruckt von den nachhaltigen Konzepten hier, recyclingfreundliche Lösungen sind auch bei Kleinigkeiten zu finden."
11421969,commercial,retail,La Porta D'Europa,Milan,Italian,Ecco il mio posto preferito per fare shopping a Milano!
11421969,commercial,retail,La Porta D'Europa,Milan,Italian,Il personale del negozio di abbigliamento al piano terra è sempre così gentile e disponibile!
